28650	4	0
109	23179	23180	26076	26075	23239	23240	26136	26135	1	0	0	0	0	0	4098	0	0	0	0	0
110	26075	26076	28972	28971	26135	26136	29032	29031	1	0	0	1	0	0	4098	0	0	4096	0	0
111	12	13	2909	2908	72	73	2969	2968	1	1	0	0	0	0	4098	4097	0	0	0	0
112	2908	2909	5805	5804	2968	2969	5865	5864	1	0	0	0	0	0	4098	0	0	0	0	0
113	5804	5805	8701	8700	5864	5865	8761	8760	1	0	0	0	0	0	4098	0	0	0	0	0
114	8700	8701	11597	11596	8760	8761	11657	11656	1	0	0	0	0	0	4098	0	0	0	0	0
115	11596	11597	14493	14492	11656	11657	14553	14552	1	0	0	0	0	0	4098	0	0	0	0	0
116	14492	14493	17389	17388	14552	14553	17449	17448	1	0	0	0	0	0	4098	0	0	0	0	0
117	17388	17389	20285	20284	17448	17449	20345	20344	1	0	0	0	0	0	4098	0	0	0	0	0
118	20284	20285	23181	23180	20344	20345	23241	23240	1	0	0	0	0	0	4098	0	0	0	0	0
119	23180	23181	26077	26076	23240	23241	26137	26136	1	0	0	0	0	0	4098	0	0	0	0	0
120	26076	26077	28973	28972	26136	26137	29033	29032	1	0	0	1	0	0	4098	0	0	4096	0	0
121	13	14	2910	2909	73	74	2970	2969	1	1	0	0	0	0	4098	4097	0	0	0	0
122	2909	2910	5806	5805	2969	2970	5866	5865	1	0	0	0	0	0	4098	0	0	0	0	0
123	5805	5806	8702	8701	5865	5866	8762	8761	1	0	0	0	0	0	4098	0	0	0	0	0
124	8701	8702	11598	11597	8761	8762	11658	11657	1	0	0	0	0	0	4098	0	0	0	0	0
125	11597	11598	14494	14493	11657	11658	14554	14553	1	0	0	0	0	0	4098	0	0	0	0	0
126	14493	14494	17390	17389	14553	14554	17450	17449	1	0	0	0	0	0	4098	0	0	0	0	0
127	17389	17390	20286	20285	17449	17450	20346	20345	1	0	0	0	0	0	4098	0	0	0	0	0
128	20285	20286	23182	23181	20345	20346	23242	23241	1	0	0	0	0	0	4098	0	0	0	0	0
129	23181	23182	26078	26077	23241	23242	26138	26137	1	0	0	0	0	0	4098	0	0	0	0	0
130	26077	26078	28974	28973	26137	26138	29034	29033	1	0	0	1	0	0	4098	0	0	4096	0	0
131	14	15	2911	2910	74	75	2971	2970	1	1	0	0	0	0	4098	4097	0	0	0	0
132	2910	2911	5807	5806	2970	2971	5867	5866	1	0	0	0	0	0	4098	0	0	0	0	0
133	5806	5807	8703	8702	5866	5867	8763	8762	1	0	0	0	0	0	4098	0	0	0	0	0
134	8702	8703	11599	11598	8762	8763	11659	11658	1	0	0	0	0	0	4098	0	0	0	0	0
135	11598	11599	14495	14494	11658	11659	14555	14554	1	0	0	0	0	0	4098	0	0	0	0	0
136	14494	14495	17391	17390	14554	14555	17451	17450	1	0	0	0	0	0	4098	0	0	0	0	0
137	17390	17391	20287	20286	17450	17451	20347	20346	1	0	0	0	0	0	4098	0	0	0	0	0
138	20286	20287	23183	23182	20346	20347	23243	23242	1	0	0	0	0	0	4098	0	0	0	0	0
139	23182	23183	26079	26078	23242	23243	26139	26138	1	0	0	0	0	0	4098	0	0	0	0	0
140	26078	26079	28975	28974	26138	26139	29035	29034	1	0	0	1	0	0	4098	0	0	4096	0	0
141	15	16	2912	2911	75	76	2972	2971	1	1	0	0	0	0	4098	4097	0	0	0	0
142	2911	2912	5808	5807	2971	2972	5868	5867	1	0	0	0	0	0	4098	0	0	0	0	0
143	5807	5808	8704	8703	5867	5868	8764	8763	1	0	0	0	0	0	4098	0	0	0	0	0
144	8703	8704	11600	11599	8763	8764	11660	11659	1	0	0	0	0	0	4098	0	0	0	0	0
145	11599	11600	14496	14495	11659	11660	14556	14555	1	0	0	0	0	0	4098	0	0	0	0	0
146	14495	14496	17392	17391	14555	14556	17452	17451	1	0	0	0	0	0	4098	0	0	0	0	0
147	17391	17392	20288	20287	17451	17452	20348	20347	1	0	0	0	0	0	4098	0	0	0	0	0
148	20287	20288	23184	23183	20347	20348	23244	23243	1	0	0	0	0	0	4098	0	0	0	0	0
149	23183	23184	26080	26079	23243	23244	26140	26139	1	0	0	0	0	0	4098	0	0	0	0	0
150	26079	26080	28976	28975	26139	26140	29036	29035	1	0	0	1	0	0	4098	0	0	4096	0	0
151	16	17	2913	2912	76	77	2973	2972	1	1	0	0	0	0	4098	4097	0	0	0	0
152	2912	2913	5809	5808	2972	2973	5869	5868	1	0	0	0	0	0	4098	0	0	0	0	0
153	5808	5809	8705	8704	5868	5869	8765	8764	1	0	0	0	0	0	4098	0	0	0	0	0
