90	0.291374	0.872300	0.392676
91	0.224461	0.974181	-0.024258
92	0.302247	0.950355	-0.073979
93	0.399991	0.914104	-0.066486
94	0.487468	0.873140	0.001190
95	0.535231	0.836532	0.117226
96	0.522451	0.815546	0.248859
97	0.454905	0.813751	0.361761
98	0.353283	0.830761	0.430149
99	0.246236	0.865170	0.436863
100	0.169582	0.908174	0.382704
101	0.086630	0.995621	-0.035116
102	0.167274	0.982267	-0.084683
103	0.269781	0.959849	-0.076867
104	0.362836	0.931813	-0.008625
105	0.415970	0.902916	0.108224
106	0.407696	0.880310	0.242564
107	0.341194	0.869726	0.356599
108	0.238139	0.873742	0.424105
109	0.127539	0.893290	0.431008
110	0.045708	0.924959	0.377309
111	-0.045123	0.998113	-0.041649
112	0.036916	0.995175	-0.090906
113	0.141930	0.986419	-0.082663
114	0.238336	0.971084	-0.013843
115	0.295217	0.949786	0.103698
116	0.290986	0.926093	0.240164
117	0.226523	0.907005	0.355007
118	0.123760	0.898229	0.421744
119	0.011692	0.903298	0.428855
120	-0.073463	0.923857	0.375621
121	-0.168451	0.984678	-0.045086
122	-0.086349	0.991828	-0.093918
123	0.019297	0.996181	-0.085153
124	0.117172	0.992987	-0.015729
125	0.176477	0.978959	0.102442
126	0.175541	0.954854	0.239663
127	0.114186	0.927809	0.355151
128	0.013396	0.906436	0.422130
129	-0.098289	0.897719	0.429465
130	-0.185158	0.907640	0.376703
131	-0.281774	0.958343	-0.046720
132	-0.200761	0.975020	-0.095032
133	-0.096051	0.991683	-0.085667
134	0.001763	0.999877	-0.015598
135	0.062448	0.992700	0.103187
136	0.064474	0.968385	0.240983
137	0.006865	0.934078	0.357003
138	-0.090622	0.900990	0.424270
139	-0.200339	0.879415	0.431850
140	-0.287552	0.879337	0.379579
141	-0.384033	0.922077	-0.047879
142	-0.305046	0.947527	-0.095599
143	-0.202518	0.975533	-0.085565
144	-0.105975	0.994259	-0.014795
145	-0.044730	0.993504	0.104640
146	-0.039970	0.969212	0.242963
147	-0.093431	0.928444	0.359530
148	-0.186668	0.884700	0.427155
149	-0.293114	0.851384	0.435005
150	-0.379524	0.842066	0.383259
151	-0.474631	0.878767	-0.049930
152	-0.398354	0.912088	-0.097002
153	-0.298941	0.950367	-0.086240
154	-0.204592	0.978737	-0.014698
155	-0.143446	0.984021	0.105478
156	-0.136153	0.960059	0.244435
157	-0.185341	0.913687	0.361698
158	-0.273772	0.860434	0.429769
159	-0.375937	0.816636	0.437924
160	-0.460601	0.798918	0.386751
161	-0.553385	0.831155	-0.054286
162	-0.480236	0.871343	-0.100672
163	-0.384567	0.918784	-0.089132
164	-0.293090	0.955939	-0.016727
165	-0.232600	0.966959	0.104341
166	-0.223064	0.943738	0.244133
167	-0.268130	0.892624	0.362392
168	-0.351562	0.831005	0.431085
169	-0.448736	0.778074	0.439587
170	-0.530899	0.752851	0.389053
171	-0.621048	0.781297	-0.062251
172	-0.551207	0.827358	-0.107931
173	-0.459670	0.882932	-0.095575
174	-0.371570	0.928139	-0.022201
175	-0.312247	0.944727	0.099964
176	-0.300862	0.922746	0.240879
177	-0.341815	0.867645	0.361046
178	-0.420396	0.798665	0.430584
179	-0.512421	0.738011	0.439049
180	-0.591483	0.706151	0.389229
181	-0.681872	0.727731	-0.073886
182	-0.615546	0.779084	-0.118873
183	-0.528590	0.842270	-0.105703
184	-0.444429	0.895267	-0.031287
185	-0.386800	0.917546	0.092164
186	-0.373914	0.897332	0.234485
187	-0.410264	0.839313	0.356703
188	-0.483722	0.763751	0.427431
189	-0.570811	0.695709	0.436077
190	-0.646222	0.657736	0.387014
191	-0.740028	0.666841	-0.087647
192	-0.677679	0.723415	-0.131993
193	-0.596074	0.794201	-0.118071
194	-0.516683	0.855114	-0.042638
195	-0.461373	0.883396	0.082140
196	-0.447193	0.865420	0.225979
197	-0.478642	0.805370	0.349687
198	-0.545545	0.724030	0.422091
199	-0.627011	0.648503	0.431626
200	-0.698650	0.604279	0.383061
201	-0.795649	0.597201	-0.101458
202	-0.737933	0.659055	-0.145263
203	-0.662650	0.737433	-0.130715
204	-0.589014	0.806289	-0.054402
205	-0.536715	0.840722	0.071579
206	-0.521399	0.825301	0.216844
207	-0.547754	0.763555	0.341979
208	-0.607039	0.677123	0.415943
209	-0.681577	0.594667	0.426407
210	-0.748890	0.544100	0.378310
211	-0.847427	0.518694	-0.113244
212	-0.795140	0.585842	-0.156659
213	-0.727235	0.671609	-0.141670
214	-0.660365	0.748152	-0.064708
215	-0.611742	0.788608	0.062207
216	-0.595396	0.775875	0.208619
217	-0.616184	0.712838	0.334931
218	-0.667298	0.621826	0.409933
219	-0.733634	0.533201	0.421281
220	-0.795602	0.476737	0.373818
221	-0.893991	0.431449	-0.120964
222	-0.848066	0.503810	-0.164194
223	-0.788627	0.596545	-0.149002
224	-0.729478	0.680236	-0.071702
225	-0.685084	0.726328	0.055750
226	-0.667694	0.716263	0.202860
227	-0.682364	0.652333	0.329909
228	-0.724428	0.557422	0.405568
229	-0.781622	0.463419	0.417505
230	-0.837544	0.401633	0.370420
231	-0.933924	0.335789	-0.122602
232	-0.895427	0.413142	-0.165907
233	-0.845529	0.512190	-0.150803
234	-0.794920	0.602239	-0.073551
235	-0.755114	0.653372	0.053922
236	-0.736490	0.645859	0.201120
237	-0.744390	0.581475	0.328284
238	-0.776522	0.483491	0.404042
239	-0.823882	0.384948	0.415972
240	-0.873172	0.318569	0.368897
241	-0.965713	0.232179	-0.116150
242	-0.935837	0.314102	-0.159842
243	-0.896500	0.418586	-0.145170
244	-0.855057	0.513998	-0.068436
245	-0.819942	0.569457	0.058417
246	-0.799677	0.564379	0.204921
247	-0.800056	0.500091	0.331390
248	-0.821406	0.400039	0.406523
249	-0.858129	0.298319	0.417876
250	-0.900398	0.228248	0.370387
251	-0.987612	0.121246	-0.099610
252	-0.967668	0.207052	-0.144041
253	-0.939827	0.315864	-0.130209
254	-0.907949	0.415513	-0.054568
255	-0.877359	0.474572	0.070867
256	-0.854845	0.471924	0.215703
257	-0.846888	0.408483	0.340474
258	-0.856396	0.308728	0.413852
259	-0.881917	0.205582	0.424214
260	-0.917290	0.131493	0.375883
261	-0.997385	0.005597	-0.072051
262	-0.988597	0.094106	-0.117557
263	-0.972939	0.205837	-0.104985
264	-0.950749	0.308397	-0.031104
265	-0.924341	0.370316	0.091975
266	-0.898518	0.371569	0.233670
267	-0.881139	0.312553	0.354831
268	-0.878956	0.214366	0.426008
269	-0.893669	0.108404	0.435435
270	-0.922120	0.030086	0.385732
271	-0.993476	-0.108405	-0.035400
272	-0.996433	-0.019257	-0.082165
273	-0.993080	0.093391	-0.071204
274	-0.980320	0.197413	0.000269
275	-0.957753	0.261314	0.120099
276	-0.928448	0.269046	0.256121
277	-0.902358	0.217136	0.372293
278	-0.889058	0.118559	0.442176
279	-0.892643	0.009274	0.450669
280	-0.914009	-0.072567	0.399151
281	-0.976431	-0.215735	0.006432
282	-0.990898	-0.128012	-0.041646
283	-0.999328	-0.017061	-0.032432
284	-0.995582	0.086653	0.036163
285	-0.976291	0.156545	0.149495
286	-0.945237	0.170866	0.278085
287	-0.912315	0.120147	0.391467
288	-0.887327	0.021932	0.460620
289	-0.879287	-0.088414	0.468014
290	-0.893328	-0.173492	0.414567
291	-0.947854	-0.314865	0.049329
292	-0.973119	-0.230303	-0.000006
293	-0.992407	-0.122769	0.007522
294	-0.997323	-0.015551	0.071444
295	-0.982619	0.059019	0.176001
296	-0.951559	0.072369	0.298828
297	-0.911363	0.022403	0.410994
298	-0.874603	-0.072706	0.479357
299	-0.854749	-0.183060	0.485689
300	-0.860994	-0.270985	0.430415
301	-0.909973	-0.404937	0.089306
302	-0.944826	-0.325254	0.038892
303	-0.973974	-0.222175	0.044857
304	-0.988001	-0.115081	0.103007
305	-0.978933	-0.042200	0.199775
306	-0.947419	-0.029588	0.318624
307	-0.900252	-0.073598	0.429103
308	-0.852226	-0.164412	0.496669
309	-0.820398	-0.273612	0.502079
310	-0.818172	-0.363800	0.445246
311	-0.865446	-0.485754	0.122666
312	-0.908268	-0.412247	0.071430
313	-0.946070	-0.314902	0.076081
314	-0.967666	-0.216442	0.129519
315	-0.964426	-0.146828	0.219829
316	-0.933193	-0.129381	0.335277
317	-0.880197	-0.167198	0.444183
318	-0.821562	-0.252711	0.511052
319	-0.777666	-0.359494	0.515751
320	-0.766160	-0.451092	0.457728
321	-0.816993	-0.557860	0.145999
322	-0.865869	-0.491311	0.094253
323	-0.910984	-0.400626	0.098012
324	-0.938667	-0.311316	0.148279
325	-0.940335	-0.246842	0.234178
326	-0.910112	-0.226315	0.347100
327	-0.852360	-0.258147	0.454799
328	-0.783853	-0.337577	0.521168
329	-0.727890	-0.440593	0.525408
330	-0.706251	-0.532423	0.466622
331	-0.766975	-0.622423	0.156010
332	-0.819834	-0.563055	0.104121
333	-0.870876	-0.479587	0.107574
334	-0.902984	-0.400092	0.156672
335	-0.908220	-0.342271	0.240805
336	-0.879349	-0.320118	0.352519
337	-0.817700	-0.346596	0.459606
338	-0.740067	-0.419394	0.525746
339	-0.672171	-0.517204	0.529799
340	-0.639606	-0.607723	0.470721
341	-0.716788	-0.681088	0.149447
342	-0.771582	-0.628559	0.097846
343	-0.827275	-0.552510	0.101727
344	-0.862315	-0.482957	0.152203
345	-0.869476	-0.432909	0.237908
346	-0.841820	-0.410820	0.350094
347	-0.776816	-0.432925	0.457310
348	-0.690788	-0.498740	0.523517
349	-0.611306	-0.589804	0.527671
350	-0.567241	-0.677069	0.468845
351	-0.664597	-0.736640	0.125189
352	-0.719932	-0.690052	0.074343
353	-0.779624	-0.621194	0.079396
354	-0.816931	-0.560919	0.134143
355	-0.824803	-0.518651	0.225169
356	-0.798058	-0.497826	0.339518
357	-0.730022	-0.516540	0.447499
358	-0.636527	-0.575022	0.513987
359	-0.546388	-0.657701	0.518546
360	-0.490976	-0.739443	0.460616
361	-0.606080	-0.790799	0.085465
362	-0.661605	-0.748997	0.035809
363	-0.725497	-0.686906	0.042596
364	-0.770287	-0.629137	0.104135
365	-0.778518	-0.593510	0.204098
366	-0.748280	-0.579907	0.322156
367	-0.677490	-0.595906	0.431165
368	-0.577817	-0.646660	0.497955
369	-0.478733	-0.719459	0.503184
370	-0.413183	-0.793493	0.446820
371	-0.538506	-0.841938	0.033941
372	-0.594192	-0.804199	-0.014128
373	-0.662663	-0.748900	-0.005084
374	-0.718365	-0.692846	0.062575
375	-0.733526	-0.657087	0.173714
376	-0.697308	-0.651231	0.299432
377	-0.619151	-0.669823	0.409865
378	-0.514815	-0.712511	0.476754
379	-0.408979	-0.774329	0.482858
380	-0.335211	-0.838951	0.428712
381	-0.461021	-0.887028	-0.025296
382	-0.517588	-0.852642	-0.071438
383	-0.591525	-0.804072	-0.059720
384	-0.655272	-0.755294	0.012278
385	-0.681308	-0.719951	0.132246
386	-0.648363	-0.712401	0.268535
387	-0.564303	-0.730647	0.384339
388	-0.451331	-0.769242	0.452291
389	-0.337506	-0.821839	0.458987
390	-0.257816	-0.875989	0.407645
391	-0.374474	-0.923082	-0.087690
392	-0.433240	-0.891607	-0.131680
393	-0.513456	-0.850076	-0.117191
394	-0.585137	-0.809897	-0.041005
395	-0.618414	-0.781276	0.084685
396	-0.593036	-0.771853	0.229240
397	-0.510124	-0.784328	0.352991
398	-0.390658	-0.816646	0.424823
399	-0.270159	-0.859535	0.433837
400	-0.183394	-0.904292	0.385515
401	-0.280902	-0.948195	-0.148390
402	-0.342763	-0.919989	-0.190087
403	-0.429265	-0.886453	-0.173011
404	-0.508697	-0.855894	-0.093130
405	-0.549147	-0.834879	0.037617
406	-0.528566	-0.827784	0.188127
407	-0.447222	-0.836022	0.317899
408	-0.328161	-0.857860	0.395457
409	-0.205034	-0.889185	0.409036
410	-0.111864	-0.924669	0.363969
411	-0.182619	-0.962071	-0.202657
412	-0.248431	-0.937903	-0.242116
413	-0.341085	-0.913247	-0.222800
414	-0.427600	-0.893073	-0.139922
415	-0.474689	-0.880139	-0.005104
416	-0.459133	-0.875552	0.150351
417	-0.380580	-0.879603	0.285407
418	-0.262073	-0.892117	0.368029
419	-0.137746	-0.912145	0.386028
420	-0.042402	-0.937827	0.344504
421	-0.082125	-0.965700	-0.246329
422	-0.152592	-0.946665	-0.283799
423	-0.250990	-0.931672	-0.262662
424	-0.343600	-0.922182	-0.177535
425	-0.396493	-0.917178	-0.039736
426	-0.385931	-0.914762	0.119445
427	-0.311156	-0.914467	0.258714
428	-0.194984	-0.917905	0.345590
429	-0.071648	-0.927291	0.367420
430	0.023607	-0.944027	0.329022
431	0.019072	-0.960830	-0.276480
432	-0.056361	-0.948281	-0.312388
433	-0.159772	-0.943636	-0.289869
434	-0.257270	-0.944740	-0.203173
435	-0.314961	-0.946986	-0.063386
436	-0.309133	-0.945923	0.098317
437	-0.238775	-0.940806	0.240561
438	-0.126290	-0.935304	0.330541
439	-0.005698	-0.934769	0.355211
440	0.087634	-0.943636	0.319174
441	0.121132	-0.948471	-0.292797
442	0.041322	-0.943898	-0.327641
443	-0.065719	-0.950353	-0.304156
444	-0.166471	-0.962002	-0.216424
445	-0.227621	-0.970826	-0.075406
446	-0.225850	-0.970195	0.087832
447	-0.159979	-0.959497	0.231888
448	-0.051834	-0.944726	0.323739
449	0.065063	-0.934449	0.350102
450	0.155551	-0.936084	0.315517
451	0.224555	-0.928173	-0.296766
452	0.141746	-0.932915	-0.331026
453	0.032992	-0.951162	-0.306925
454	-0.069063	-0.973379	-0.218551
455	-0.132128	-0.988249	-0.076854
456	-0.133556	-0.987203	0.087136
457	-0.072031	-0.970048	0.231989
458	0.031412	-0.945333	0.324589
459	0.144105	-0.924993	0.351599
460	0.231480	-0.919526	0.317631
461	0.329023	-0.898747	-0.289824
462	0.244911	-0.913834	-0.323922
463	0.136464	-0.944284	-0.299509
464	0.034972	-0.976899	-0.210818
465	-0.028690	-0.997210	-0.068912
466	-0.032768	-0.994926	0.095126
467	0.024233	-0.970506	0.239855
468	0.122361	-0.935240	0.332195
469	0.230233	-0.904525	0.358925
470	0.314296	-0.892019	0.324837
471	0.433702	-0.858662	-0.273135
472	0.350196	-0.884787	-0.307433
473	0.244103	-0.927542	-0.282984
474	0.144887	-0.970183	-0.194300
475	0.081645	-0.995269	-0.052662
476	0.075068	-0.991012	0.110726
477	0.126955	-0.958716	0.254453
478	0.218821	-0.912505	0.345618
479	0.321059	-0.871256	0.371261
480	0.401576	-0.851796	0.336424
481	0.537197	-0.806255	-0.247735
482	0.456388	-0.843738	-0.282518
483	0.354711	-0.898588	-0.258301
484	0.259342	-0.950709	-0.169983
485	0.197255	-0.979919	-0.029150
486	0.187962	-0.973150	0.132852
487	0.233766	-0.932673	0.274725
488	0.318123	-0.875430	0.363895
489	0.413737	-0.823683	0.387774
490	0.490433	-0.797372	0.351673
491	0.637478	-0.739958	-0.214671
492	0.561594	-0.788694	-0.250148
493	0.466390	-0.855108	-0.226428
494	0.376309	-0.916025	-0.138887
495	0.315882	-0.948798	0.000529
496	0.303363	-0.939283	0.160367
497	0.341830	-0.890736	0.299570
498	0.417205	-0.822751	0.386033
499	0.505065	-0.760766	0.407607
500	0.577620	-0.727708	0.369860
501	0.731878	-0.658542	-0.175149
502	0.663205	-0.717948	-0.211446
503	0.576501	-0.795060	-0.188481
504	0.493047	-0.863982	-0.102174
505	0.434636	-0.899920	0.035157
506	0.418216	-0.887815	0.192040
507	0.447938	-0.831796	0.327821
508	0.512733	-0.753783	0.410994
509	0.591614	-0.682055	0.429878
510	0.659640	-0.642329	0.390241
511	0.817139	-0.561438	-0.130660
512	0.758147	-0.630124	-0.167803
513	0.681822	-0.716836	-0.145825
514	0.605991	-0.793111	-0.061226
515	0.549901	-0.832004	0.073343
516	0.528898	-0.817897	0.226519
517	0.548485	-0.755535	0.358234
518	0.601102	-0.668658	0.437691
519	0.669729	-0.587926	0.453659
520	0.732741	-0.541589	0.412033
521	0.888095	-0.452080	-0.083130
522	0.840262	-0.528495	-0.121048
523	0.776194	-0.622499	-0.100094
524	0.709093	-0.704891	-0.017754
525	0.655120	-0.746974	0.113346
526	0.629023	-0.731853	0.262148
527	0.637457	-0.664892	0.389316
528	0.675652	-0.572596	0.464357
529	0.732425	-0.485290	0.477543
530	0.791005	-0.430859	0.434364
531	0.940570	-0.337820	-0.034719
532	0.904385	-0.420361	-0.073373
533	0.852749	-0.519593	-0.053319
534	0.794952	-0.606098	0.026381
535	0.743371	-0.651101	0.153188
536	0.710770	-0.637614	0.297076
537	0.706376	-0.571180	0.418076
538	0.731139	-0.475738	0.488988
539	0.777414	-0.380570	0.500792
540	0.831172	-0.317753	0.456274
541	0.974476	-0.224146	0.012409
542	0.950136	-0.310669	-0.026968
543	0.910250	-0.413984	-0.007852
544	0.861636	-0.502749	0.069474
545	0.813046	-0.549789	0.191542
546	0.774057	-0.541990	0.327235
547	0.757886	-0.480189	0.441619
548	0.770755	-0.380007	0.511402
549	0.806409	-0.276438	0.522768
550	0.854363	-0.206921	0.476705
551	0.991869	-0.114162	0.056233
552	0.979108	-0.202697	0.016147
553	0.950640	-0.308413	0.034140
554	0.910522	-0.398730	0.109383
555	0.863953	-0.451162	0.223693
556	0.821868	-0.449908	0.349449
557	0.797884	-0.388173	0.461197
558	0.797751	-0.285038	0.531363
559	0.821444	-0.176875	0.542166
560	0.863099	-0.101549	0.494720
561	0.995429	-0.010283	0.094949
562	0.993600	-0.099129	0.054157
563	0.976016	-0.205828	0.070908
564	0.943009	-0.300039	0.143911
565	0.900381	-0.356494	0.249451
566	0.858538	-0.357812	0.367266
567	0.826560	-0.296928	0.478156
568	0.813552	-0.194464	0.548011
569	0.825437	-0.083417	0.558297
570	0.860383	-0.003176	0.509638
571	0.988189	0.085817	0.126958
572	0.996341	-0.001965	0.085441
573	0.988963	-0.108498	0.100899
574	0.963690	-0.206545	0.169237
575	0.926704	-0.263026	0.268399
576	0.885396	-0.264612	0.382171
577	0.845448	-0.209534	0.491237
578	0.820755	-0.109246	0.560738
579	0.821255	0.003172	0.570553
580	0.849171	0.087412	0.520833
581	0.973267	0.173248	0.150784
582	0.990234	0.087550	0.108499
583	0.992285	-0.017934	0.122673
584	0.975870	-0.114985	0.185624
585	0.944462	-0.172284	0.279837
586	0.902750	-0.176671	0.392212
587	0.856808	-0.126801	0.499801
588	0.821825	-0.029729	0.568963
589	0.811584	0.082770	0.578343
590	0.832243	0.170079	0.527678
591	0.943770	0.286452	0.165058
592	0.971138	0.204922	0.122057
593	0.985564	0.101986	0.135136
594	0.980712	0.010498	0.195174
595	0.957020	-0.045918	0.286365
596	0.915887	-0.055868	0.397530
597	0.863475	-0.012145	0.504246
598	0.815860	0.079674	0.572734
599	0.791233	0.190407	0.581116
600	0.800994	0.280091	0.529110
601	0.919478	0.359648	0.158788
602	0.953288	0.279051	0.115637
603	0.975496	0.177064	0.130598
604	0.977730	0.089696	0.189733
605	0.960009	0.036684	0.277557
606	0.922917	0.026526	0.384084
607	0.870231	0.066689	0.488110
608	0.815482	0.153968	0.557927
609	0.780478	0.262483	0.567413
610	0.780467	0.353610	0.515589
611	0.903482	0.400953	0.151517
612	0.940560	0.322210	0.107369
613	0.967614	0.221470	0.121140
614	0.974428	0.135228	0.179453
615	0.960490	0.082762	0.265726
616	0.924863	0.070690	0.373673
617	0.870331	0.108961	0.480262
618	0.812415	0.194081	0.549831
619	0.772853	0.301006	0.558653
620	0.768472	0.391871	0.505853
621	0.864107	0.484573	0.136043
622	0.907666	0.409737	0.090874
623	0.944404	0.312088	0.103450
624	0.960091	0.228183	0.161731
625	0.952541	0.176657	0.247908
626	0.919545	0.161676	0.358187
627	0.861948	0.195620	0.467737
628	0.797242	0.275286	0.537236
629	0.748046	0.377764	0.545638
630	0.734468	0.467220	0.492201
631	0.813193	0.570668	0.114258
632	0.863031	0.500540	0.068101
633	0.909850	0.407247	0.079513
634	0.935568	0.324164	0.140110
635	0.933957	0.274020	0.229430
636	0.903882	0.258375	0.340940
637	0.844660	0.287293	0.451677
638	0.773432	0.360856	0.521138
639	0.714518	0.457643	0.529175
640	0.691173	0.544432	0.475261
641	0.748930	0.656760	0.088147
642	0.804766	0.592168	0.041094
643	0.861771	0.504687	0.051397
644	0.899194	0.422275	0.114599
645	0.903951	0.373500	0.208254
646	0.876320	0.358745	0.321504
647	0.816097	0.382580	0.433150
648	0.738623	0.449267	0.502588
649	0.670091	0.539007	0.510342
650	0.636698	0.621729	0.456146
651	0.670065	0.739894	0.059742
652	0.731540	0.681695	0.011931
653	0.798508	0.601610	0.021215
654	0.847611	0.523734	0.085199
655	0.860325	0.475508	0.183667
656	0.835396	0.459929	0.300963
657	0.774122	0.479452	0.413353
658	0.690729	0.538357	0.482769
659	0.612896	0.619614	0.490343
660	0.569494	0.696787	0.436078
661	0.576055	0.816816	0.031174
662	0.642726	0.765902	-0.017222
663	0.718449	0.695516	-0.009384
664	0.778862	0.624752	0.055297
665	0.801508	0.575970	0.160762
666	0.779608	0.559114	0.282141
667	0.717002	0.575274	0.393660
668	0.628105	0.625357	0.463048
669	0.541534	0.696652	0.470550
670	0.488492	0.766790	0.416424
671	0.467123	0.884180	0.004671
672	0.537987	0.841775	-0.044546
673	0.622017	0.782093	-0.037753
674	0.693915	0.719503	0.028236
675	0.727658	0.671359	0.140682
676	0.708380	0.653891	0.265754
677	0.643568	0.666873	0.375634
678	0.549724	0.706961	0.444983
679	0.455231	0.766811	0.452511
680	0.393237	0.828496	0.398697
681	0.344209	0.938726	-0.017712
682	0.418943	0.905497	-0.067547
683	0.511346	0.857241	-0.060517
684	0.593037	0.805147	0.006763
685	0.635756	0.762153	0.122220
686	0.619997	0.743540	0.250504
687	0.553432	0.750608	0.360972
688	0.455402	0.779405	0.430274
689	0.354071	0.826363	0.437902
690	0.284095	0.878317	0.384512
691	0.211881	0.976693	-0.034296
692	0.290473	0.953179	-0.084119
693	0.389466	0.917850	-0.076597
694	0.478457	0.878068	-0.008669
695	0.527757	0.842519	0.107861
696	0.516444	0.822081	0.239725
697	0.449484	0.821078	0.351845
698	0.348239	0.838000	0.420103
699	0.241578	0.870943	0.427899
700	0.164958	0.912229	0.375003
701	0.078858	0.995865	-0.045102
702	0.160040	0.982557	-0.094707
703	0.263395	0.960774	-0.086807
704	0.357502	0.933734	-0.018268
705	0.411727	0.905901	0.099113
706	0.404868	0.883749	0.234670
707	0.338467	0.874290	0.347932
708	0.235497	0.879084	0.414431
709	0.125436	0.897667	0.422444
710	0.043888	0.927969	0.370063
711	-0.048945	0.997473	-0.051493
712	0.033497	0.994349	-0.100742
713	0.139122	0.985957	-0.092375
714	0.236271	0.971410	-0.023226
715	0.293906	0.951114	0.094875
716	0.290546	0.928236	0.232295
717	0.225973	0.910449	0.346438
718	0.123206	0.902607	0.412456
719	0.011721	0.907129	0.420689
720	-0.073001	0.926638	0.368800
721	-0.169436	0.984021	-0.054724
722	-0.086964	0.990819	-0.103518
723	0.019182	0.995330	-0.094607
724	0.117619	0.992748	-0.024835
725	0.177447	0.979639	0.093910
726	0.176966	0.956503	0.231917
727	0.115297	0.930840	0.346762
728	0.014384	0.910518	0.413219
729	-0.096742	0.901572	0.421674
730	-0.183093	0.910707	0.370257
731	-0.281125	0.958030	-0.056101
732	-0.199709	0.974282	-0.104362
733	-0.094524	0.990994	-0.094843
734	0.003763	0.999695	-0.024422
735	0.064830	0.993370	0.094940
736	0.067084	0.970050	0.233456
737	0.008989	0.937125	0.348878
738	-0.088765	0.905155	0.415712
739	-0.197974	0.883570	0.424393
740	-0.284622	0.882911	0.373441
741	-0.382955	0.922010	-0.056953
742	-0.303500	0.947070	-0.104623
743	-0.200482	0.975135	-0.094443
744	-0.103496	0.994356	-0.023335
745	-0.041939	0.994433	0.096662
746	-0.037044	0.971122	0.235691
747	-0.091082	0.931674	0.351693
748	-0.184673	0.889047	0.418916
749	-0.290656	0.855848	0.427836
750	-0.376470	0.846093	0.377355
751	-0.474258	0.878431	-0.058633
752	-0.397459	0.911515	-0.105672
753	-0.297538	0.949992	-0.094791
754	-0.202753	0.978961	-0.022943
755	-0.141313	0.985126	0.097759
756	-0.133900	0.962142	0.237388
757	-0.183520	0.916725	0.354875
758	-0.272399	0.864465	0.422492
759	-0.374089	0.821160	0.430991
760	-0.458121	0.803096	0.381002
761	-0.554732	0.829676	-0.062530
762	-0.481048	0.869902	-0.108917
763	-0.384895	0.917817	-0.097304
764	-0.293003	0.955794	-0.024650
765	-0.232204	0.967830	0.096883
766	-0.222481	0.945620	0.237288
767	-0.267548	0.895187	0.356452
768	-0.351345	0.834397	0.424662
769	-0.448144	0.782185	0.432844
770	-0.529617	0.756655	0.383380
771	-0.624841	0.777616	-0.069907
772	-0.554523	0.824095	-0.115640
